gameId,rowId,matchId,seasonId,gameVersion,gameMode,gameType,queueId,teamId,gameDuration,win,participantId,role,tier,rank,kills,deaths,assists,championId,minionsKilled,champLevel,wardsPlaced,goldEarned,goldSpent,visionScore,totalDamageDealt,largestMultiKill,teamFirstBlood,teamFirstTowerKill,teamFirstInhibitor,teamFirstBaron,teamFirstDragon,teamFirstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
3234473387,67,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1215,True,8,TOP,GOLD,I,5,3,5,122,142,13,6,9068,8033,9,89569,1,True,True,False,False,False,False,5,0,0,1,0
3234473387,68,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1215,True,9,BOTTOM,PLATINUM,III,13,3,7,119,154,12,5,13152,10875,8,115933,2,True,True,False,False,False,False,5,0,0,1,0
3234473387,69,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1215,True,10,JUNGLE,UNRANKED,N/A,9,5,2,11,28,13,3,9258,8575,8,109434,2,True,True,False,False,False,False,5,0,0,1,0
3234494506,70,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2228,False,1,BOTTOM,UNRANKED,N/A,2,7,23,412,33,15,36,10163,9000,87,26637,1,False,False,True,True,False,False,9,2,1,3,0
3234494506,71,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2228,False,2,BOTTOM,GOLD,IV,11,5,8,51,213,17,9,16522,14925,28,258534,2,False,False,True,True,False,False,9,2,1,3,0
3234494506,72,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2228,False,3,MIDDLE,PLATINUM,IV,16,8,10,63,168,18,13,15994,15425,26,169535,2,False,False,True,True,False,False,9,2,1,3,0
3234494506,73,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2228,False,4,TOP,SILVER,I,5,6,2,122,238,17,9,12931,12425,21,130695,3,False,False,True,True,False,False,9,2,1,3,0
3234494506,74,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,2228,False,5,JUNGLE,SILVER,I,9,10,7,245,56,15,4,13530,12455,19,173878,2,False,False,True,True,False,False,9,2,1,3,0
3234494506,75,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2228,True,6,JUNGLE,GOLD,IV,4,8,10,64,18,16,7,11476,9350,12,136083,1,True,True,False,False,True,True,7,1,0,2,1
3234494506,76,7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,2228,True,7,MIDDLE,GOLD,IV,10,11,8,105,133,17,10,13668,12500,12,108258,1,True,True,False,False,True,True,7,1,0,2,1
