gameId,summonerId,seasonId,gameVersion,gameMode,gameType,queueId,teamId,gameDuration,win,participantId,role,tier,rank,kills,deaths,assists,championId,minionsKilled,champLevel,wardsPlaced,goldEarned,goldSpent,visionScore,totalDamageDealt,largestMultiKill,teamFirstBlood,teamFirstTowerKill,teamFirstInhibitor,teamFirstBaron,teamFirstDragon,teamFirstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
3235314077,P-gUXWrCtfeIzdCv6X7DfbasGEqQebk0CKj0EpOcgySoz-Ob,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1080,True,2,NONE,UNRANKED,N/A,1,0,6,350,3,10,1,3895,2900,1,4680,1,False,True,False,False,False,True,2,0,0,0,1
3235314077,0VbQ-uHIMds64-mzCpAris80lsrY56N7cGFD4aaKO_RMGD7s,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1080,True,3,NONE,BRONZE,II,7,0,5,3,87,11,4,6632,6510,5,50983,1,False,True,False,False,False,True,2,0,0,0,1
3235314077,0u-SDQM8o-dY3PNrR542zRxn88jPcfaardHH89RAgM-bySGY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1080,True,4,NONE,UNRANKED,N/A,2,0,2,82,90,12,1,5512,4435,1,60347,1,False,True,False,False,False,True,2,0,0,0,1
3235314077,KXgIats-9VY97qix1QK27Td2Btx7qJn_XjKrCSvQJq4d7eo,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1080,True,5,NONE,UNRANKED,N/A,5,3,4,121,3,10,5,5962,4725,9,53357,1,False,True,False,False,False,True,2,0,0,0,1
3235314077,i5tjBwUv3oNA7JGTrppEenVH7FEKzPb94g-ohDZsiU6ZA_E,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1080,False,6,NONE,UNRANKED,N/A,1,4,0,141,8,7,5,4424,4325,11,53260,1,True,False,False,False,True,False,0,0,0,1,0
3235314077,LJgAMn-JGfCVgxW5lMDZY7UzAeUfyhGJ7uT3lB-OsLoqzE4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1080,False,7,NONE,UNRANKED,N/A,0,3,0,15,71,11,4,3817,2700,6,71038,0,True,False,False,False,True,False,0,0,0,1,0
3235314077,MhW3dYdcp1j-229aUUrjuF8XjfTFdPxemLe_na79MBFz95M,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1080,False,8,NONE,UNRANKED,N/A,0,5,0,498,39,8,5,3350,2200,8,36570,0,True,False,False,False,True,False,0,0,0,1,0
3235314077,EtccU-dTF7XkhGvpub6ieGDLw52ORgWvfLtWb1KbFC5ACpY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1080,False,9,NONE,UNRANKED,N/A,0,6,0,246,67,9,3,3971,3050,4,38092,0,True,False,False,False,True,False,0,0,0,1,0
3235314077,WYlluU8dLKAelOnDhtnoVY5K1kCZwx9B0Sjnp76FeUci1z0,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1080,False,10,NONE,UNRANKED,N/A,1,4,0,16,27,9,5,4064,3970,8,23153,1,True,False,False,False,True,False,0,0,0,1,0
3235535659,tAtQZ3Fam8YTDT5YK-iqdOean1kmICVQnG7Euntt1ueqh7k7,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1393,True,1,BOTTOM,BRONZE,II,17,6,10,119,102,13,6,15258,11100,9,108098,3,True,True,True,True,False,False,9,2,1,1,0
3235535659,X61_ZJK_UBND0tARj6mjvhJyNMS39EPB226j8xizHISVtgk,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1393,True,2,TOP,BRONZE,IV,6,2,9,32,75,14,5,8467,5900,8,59881,1,True,True,True,True,False,False,9,2,1,1,0
3235535659,GbXI_I2joG3q34QTlyUBID3VPiwQYRdX1K9_nLfRFDRGgAQ,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1393,True,3,BOTTOM,BRONZE,II,8,5,12,555,18,13,11,10330,7650,21,15947,1,True,True,True,True,False,False,9,2,1,1,0
3235535659,bYznj_3Q9261EzKX5Mhwjeb_OZjP7XrSnk0XtafcvYVCRoo,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1393,True,4,MIDDLE,UNRANKED,N/A,2,1,23,16,93,14,7,8809,6275,11,73520,1,True,True,True,True,False,False,9,2,1,1,0
3235535659,7brNHIxJAr5SdWHTmQ_lP0uDqZol_2DANArqrPprMA-MzxA,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1393,True,5,JUNGLE,UNRANKED,N/A,9,5,8,80,28,12,2,9922,9725,4,65565,1,True,True,True,True,False,False,9,2,1,1,0
3235535659,M0_OHnILRHVEUg-j4e8H58hcCy_dqPuAcFSfDevO8q7Mm9U,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1393,False,6,BOTTOM,BRONZE,I,9,10,3,523,102,11,3,9311,9375,5,82270,2,False,False,False,False,True,False,0,0,0,2,0
3235535659,jn55o-rkvdRuvhzL6MyzufiaN-zrKaYYy8KTp1EYN6lHV_tk,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1393,False,7,MIDDLE,BRONZE,III,3,8,3,55,91,12,3,6896,6450,5,48277,2,False,False,False,False,True,False,0,0,0,2,0
3235535659,0u-SDQM8o-dY3PNrR542zRxn88jPcfaardHH89RAgM-bySGY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1393,False,8,TOP,UNRANKED,N/A,3,9,0,82,46,12,2,5161,4785,3,52522,2,False,False,False,False,True,False,0,0,0,2,0
3235535659,m6BQeYGyRFt8jv1SyQ_bAw5Z2jZQAssLcceumPBJTJxGODYk,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1393,False,9,BOTTOM,UNRANKED,N/A,3,8,9,53,26,11,3,6867,6150,4,23240,2,False,False,False,False,True,False,0,0,0,2,0
3235535659,WPy-eS3abongHTzCJAsEQkPZ-zawI0t-jg_m5md842hcGzKB,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1393,False,10,JUNGLE,BRONZE,III,1,7,2,421,16,10,1,6611,5925,5,73860,1,False,False,False,False,True,False,0,0,0,2,0
3235693430,RgcbVpu8Nr990mjIAdXX_ktE33nlm1Y31SjqHNRno87dd6Q,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1330,True,1,MIDDLE,SILVER,II,3,8,4,161,95,12,6,6892,5200,10,71228,1,False,False,False,False,False,False,5,0,0,2,0
3235693430,tneAkUe0pzxF-DtASI6HOlEZ73iiZrmzZvKvvEt5GrNfvAY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1330,True,2,JUNGLE,GOLD,IV,11,2,6,6,126,14,7,12086,10100,12,111526,2,False,False,False,False,False,False,5,0,0,2,0
3235693430,7brNHIxJAr5SdWHTmQ_lP0uDqZol_2DANArqrPprMA-MzxA,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1330,True,3,JUNGLE,UNRANKED,N/A,2,2,7,80,24,10,5,6633,5875,7,64269,1,False,False,False,False,False,False,5,0,0,2,0
3235693430,HW8LJP_fqGozu1My2-17k7MZCh60z93BgzG0M8_EflWtzLQ,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1330,True,4,BOTTOM,PLATINUM,II,8,3,5,112,142,12,7,9926,8300,10,89080,3,False,False,False,False,False,False,5,0,0,2,0
3235693430,GQnCwx0qdmIP7aGB_pnWo1a75wE4elG42iP5_AgZokhWHs5N,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1330,True,5,BOTTOM,BRONZE,I,2,5,7,99,8,10,7,5357,3750,15,13449,1,False,False,False,False,False,False,5,0,0,2,0
3235693430,qwPgjntZcEK-dDjbZJYO_OJCFPAsSzWUzXgiHH2OCWoI4Ag,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1330,False,6,JUNGLE,GOLD,II,2,5,4,77,17,10,6,6639,6600,15,63249,2,True,True,False,False,True,False,2,0,0,1,0
3235693430,MN1FHDRCu7zI8dlSRUcw9-QyCWizZ2TASEAKdWiiYNIar_c,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1330,False,7,TOP,SILVER,IV,2,7,1,23,106,12,3,6921,6650,4,75113,1,True,True,False,False,True,False,2,0,0,1,0
3235693430,qmZzUKX6AMb2CEFiP369nwxU70HctIA4VUWbMYGWsMOUkyk,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1330,False,8,BOTTOM,SILVER,I,2,5,6,111,26,10,4,5542,4675,7,16804,2,True,True,False,False,True,False,2,0,0,1,0
3235693430,9_XiCuVP7ec2UJ6Dv5Xj8yzjKJ1uyR8jm5UykRz4LNFsQEE,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1330,False,9,BOTTOM,GOLD,IV,3,6,3,523,102,10,3,6799,6575,3,38534,1,True,True,False,False,True,False,2,0,0,1,0
3235693430,IY3-TwCbAX2V5OmR5abqh_tGK5Pd_Wn1VdQkEj1dBTfG8g8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1330,False,10,BOTTOM,GOLD,III,10,3,0,131,147,13,6,9178,9025,14,85439,2,True,True,False,False,True,False,2,0,0,1,0
3235640454,47eBOLRnVWg0Z1UfXq83WlpyGEf6IzjBm-Yuq6MxGqAUMyQ,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1288,False,1,MIDDLE,GOLD,IV,6,3,2,105,99,11,6,7314,7635,12,45411,2,False,False,False,False,False,False,0,0,0,1,0
3235640454,uwb1QytgZgBAqeS8OdgGNS7oBLuwmNUAkkzuBgRwjnhdf6Y,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1288,False,2,BOTTOM,SILVER,II,1,6,9,16,11,9,7,5126,4725,20,11097,1,False,False,False,False,False,False,0,0,0,1,0
3235640454,hmwV7VqwGQ5W6AwelZLdp5ZydQ4gCBckdoILueLwwL0p-7c,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1288,False,3,JUNGLE,SILVER,I,6,7,1,2,11,9,5,6870,6300,11,72026,2,False,False,False,False,False,False,0,0,0,1,0
3235640454,vxQj4Wveltwabm7NXQ0zsmARkcB92r4Bnt0_Mf46wyDwBuE,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1288,False,4,BOTTOM,SILVER,I,1,3,8,235,123,10,9,6595,6525,18,53585,1,False,False,False,False,False,False,0,0,0,1,0
3235640454,FWZ8Y7sugLKJNy6HGRaUNgP6SiO0lK_eIDFgcXmTtYCD3vc,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1288,False,5,TOP,GOLD,IV,2,7,2,122,115,12,6,6327,6200,9,64693,1,False,False,False,False,False,False,0,0,0,1,0
3235640454,pwkdp_lMEKyW5AManBN8TkFMsDlAjRbAmf011caObs4dGV4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1288,True,6,TOP,UNRANKED,N/A,12,0,3,86,136,13,6,10692,7500,11,87442,2,True,True,False,False,True,True,5,0,0,2,1
3235640454,qmZzUKX6AMb2CEFiP369nwxU70HctIA4VUWbMYGWsMOUkyk,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1288,True,7,BOTTOM,SILVER,I,2,4,9,412,25,10,5,6444,6350,9,16235,1,True,True,False,False,True,True,5,0,0,2,1
3235640454,9_XiCuVP7ec2UJ6Dv5Xj8yzjKJ1uyR8jm5UykRz4LNFsQEE,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1288,True,8,BOTTOM,GOLD,IV,7,6,5,523,103,11,4,8640,6775,10,67819,2,True,True,False,False,True,True,5,0,0,2,1
3235640454,IY3-TwCbAX2V5OmR5abqh_tGK5Pd_Wn1VdQkEj1dBTfG8g8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1288,True,9,MIDDLE,GOLD,III,3,3,6,157,133,13,5,8369,6850,8,83096,1,True,True,False,False,True,True,5,0,0,2,1
3235640454,HUHBNKYjt48j9W7iZxP1m5VIIbKA8xzb_QSO72pvfaKhtpM,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1288,True,10,JUNGLE,GOLD,II,2,3,8,43,8,11,7,7011,6350,12,99352,1,True,True,False,False,True,True,5,0,0,2,1
3235601971,FKUDc17piU1DSNJvQbyUsM5pw9g9Sk7WKG04_O9exu471zM,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,2470,True,1,MIDDLE,PLATINUM,II,13,9,13,105,224,18,13,18202,15400,25,193624,2,False,False,False,False,True,False,9,2,1,4,0
3235601971,FtgALUVxT5W9QqbTWCNU_yCyzzB9EcOl2aXZXDCPkRc4xvg,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,2470,True,2,TOP,BRONZE,IV,17,9,11,24,224,18,7,19941,17833,16,266396,2,False,False,False,False,True,False,9,2,1,4,0
3235601971,pe4Ds7CWCc33IG12WXNoSqGCqf5rhJVRrOpHkXiVrWzSTh8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,2470,True,3,JUNGLE,BRONZE,I,16,6,16,43,83,18,15,17905,16700,26,195155,2,False,False,False,False,True,False,9,2,1,4,0
3235601971,wWLRg-7dDbQf3X2SmcJ0XcCeQoxMjNSQ7d9qcjuzPJLoa3o,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,2470,True,4,BOTTOM,BRONZE,IV,9,12,12,236,166,17,17,15298,14850,44,171120,1,False,False,False,False,True,False,9,2,1,4,0
3235601971,mDirNqjMMDiCHqlVLEqKC4SEcpB_LhXQbN1wcOas1KSdvJ8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,2470,True,5,BOTTOM,BRONZE,III,2,13,20,25,15,16,15,10325,9650,36,32855,1,False,False,False,False,True,False,9,2,1,4,0
3235601971,NI8r8Mg9PweiHB2-LhhjA-mt39LePwwMU1ojORxGg0OfZb0,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,2470,False,6,JUNGLE,UNRANKED,N/A,4,14,12,11,72,17,8,14419,14175,15,248846,1,True,True,True,True,False,False,7,1,1,1,0
3235601971,ganeZVrnodzFEZ6nHIUinOjJYVQ7SLpBysgZ0k71LWfqhtY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,2470,False,7,JUNGLE,GOLD,IV,17,12,15,202,196,18,15,19172,18975,42,285134,2,True,True,True,True,False,False,7,1,1,1,0
3235601971,hkSGtIqVGRSQaoLp2lsFsGOn7mcZotkLInhk8uoJDVfAEtU,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,2470,False,8,BOTTOM,SILVER,III,8,10,13,53,43,15,17,11983,10535,35,44553,1,True,True,True,True,False,False,7,1,1,1,0
3235601971,04qVksdnyBcMvRCtU1JoBlSCKCxAX0rlXxrpoHSTpQoN4Yc,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,2470,False,9,MIDDLE,SILVER,IV,13,8,15,3,200,18,14,17091,17505,24,184156,2,True,True,True,True,False,False,7,1,1,1,0
3235601971,HUHBNKYjt48j9W7iZxP1m5VIIbKA8xzb_QSO72pvfaKhtpM,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,2470,False,10,TOP,GOLD,II,7,13,13,41,170,17,11,14668,14358,25,276846,1,True,True,True,True,False,False,7,1,1,1,0
3235545750,DUZdV30ot83z-W0mOsO3m9EITWH74NT8wggKYEFgEJr4kP3Y,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1519,False,1,JUNGLE,SILVER,II,2,6,3,29,14,9,4,6312,5125,9,46797,1,False,True,False,False,False,True,1,0,0,0,2
3235545750,dlPUplkhIucqt53ry4fZC3AcslPKMm1roo81dIC4igNQexY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1519,False,2,BOTTOM,BRONZE,I,3,6,8,350,11,12,8,7353,7150,19,21769,1,False,True,False,False,False,True,1,0,0,0,2
3235545750,NI8r8Mg9PweiHB2-LhhjA-mt39LePwwMU1ojORxGg0OfZb0,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1519,False,3,MIDDLE,UNRANKED,N/A,1,10,5,8,117,12,3,7429,6650,4,67484,1,False,True,False,False,False,True,1,0,0,0,2
3235545750,ganeZVrnodzFEZ6nHIUinOjJYVQ7SLpBysgZ0k71LWfqhtY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1519,False,4,BOTTOM,GOLD,IV,5,9,6,96,168,13,9,10738,10688,20,122976,1,False,True,False,False,False,True,1,0,0,0,2
3235545750,hkSGtIqVGRSQaoLp2lsFsGOn7mcZotkLInhk8uoJDVfAEtU,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1519,False,5,TOP,SILVER,III,3,7,3,64,86,13,6,7401,6500,6,49257,1,False,True,False,False,False,True,1,0,0,0,2
3235545750,zudLPfFeLiJ3A13MUjhm5GY_sjI2QUiztHc-UiOF4YPY314,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1519,True,6,MIDDLE,UNRANKED,N/A,4,2,7,90,109,15,3,9264,8355,6,99727,1,True,False,True,True,True,False,10,2,1,4,0
3235545750,Ls0lmoZUE2JNy4hHuIsEohOQ9KqVl9r6C8xHehMVkHVinFA,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1519,True,7,TOP,GOLD,IV,18,2,3,114,168,16,7,14694,13183,12,153824,3,True,False,True,True,True,False,10,2,1,4,0
3235545750,UqIb2sMGIJSnrVylQdPV57lFV14sJwIVDUhHSlxImbNRMp8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1519,True,8,BOTTOM,UNRANKED,N/A,9,1,6,145,133,13,14,11606,9750,24,110110,1,True,False,True,True,True,False,10,2,1,4,0
3235545750,9qRVEGSvNGmj567hfEPE9YRGD1lRq5dVs1mn7svKcZ_fJRY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1519,True,9,JUNGLE,UNRANKED,N/A,6,5,11,19,41,14,10,11213,10800,31,134231,1,True,False,True,True,True,False,10,2,1,4,0
3235545750,76VPja1C3_TCMrrKI9yBeICIylaHlAZeMJeQ493UeV-jE-wn,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1519,True,10,BOTTOM,UNRANKED,N/A,1,5,12,89,21,11,10,6673,5500,21,13318,1,True,False,True,True,True,False,10,2,1,4,0
3235309548,G2eeZtbdC5dddfxVbdOUeSNzVMmG1HTwMWfEJTAQmO41VUo,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1818,True,1,BOTTOM,GOLD,IV,17,6,16,222,160,15,11,15991,14800,29,176025,2,False,False,True,False,True,False,11,3,0,2,0
3235309548,Uda-8W0f9g7Zvnxaz-4A1EEAda003xqtnUyH-WblFIvXFLk,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1818,True,2,TOP,SILVER,IV,11,2,18,98,153,16,8,14096,13275,13,128916,2,False,False,True,False,True,False,11,3,0,2,0
3235309548,w3-ewL1RagfQXsrcW82yciISjacm7iAkZ7zp1Yqq367RGko,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1818,True,3,BOTTOM,SILVER,III,4,2,34,412,40,14,17,9925,9650,44,29392,1,False,False,True,False,True,False,11,3,0,2,0
3235309548,SIajSLMiC4GGVXtupzymKb2l5szACvXwXoMsGY-jYEl8c10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1818,True,4,JUNGLE,GOLD,III,14,5,11,131,44,15,11,13784,12300,27,168455,3,False,False,True,False,True,False,11,3,0,2,0
3235309548,ZO0dasjfTrBJ4-Hb33keFxDbNvokHxprJJOLdeYSPi3Kess,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1818,True,5,MIDDLE,UNRANKED,N/A,5,9,18,134,101,14,7,9623,7700,10,82374,1,False,False,True,False,True,False,11,3,0,2,0
3235309548,PQk3eLGt0oRxNbcZRBdtVi24-bSkT79cNfU2iCEKZyipfO0,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1818,False,6,BOTTOM,UNRANKED,N/A,3,8,7,18,150,13,8,9737,9475,16,96488,1,True,True,False,False,False,True,3,0,0,1,1
3235309548,LNCiZ6myUentXRCzi4Qcj2D4bbFeBYqSikZ0hygiQLY36fY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1818,False,7,JUNGLE,GOLD,IV,8,10,7,60,51,14,7,13409,10925,21,135002,1,True,True,False,False,False,True,3,0,0,1,1
3235309548,DE9UKP065I3oXpnqDO8KWuD5RwzsSDi6b_dQgU592eRaRms,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1818,False,8,MIDDLE,UNRANKED,N/A,2,9,9,74,98,13,9,8768,8720,17,76308,1,True,True,False,False,False,True,3,0,0,1,1
3235309548,eZmhf7Hn8GOKNRP3aiHGZpVSN_mpCSlQnwsiGSTeuYk-0Fw,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1818,False,9,BOTTOM,SILVER,II,1,14,9,111,35,12,19,6973,6000,36,31853,1,True,True,False,False,False,True,3,0,0,1,1
3235309548,hkSGtIqVGRSQaoLp2lsFsGOn7mcZotkLInhk8uoJDVfAEtU,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1818,False,10,MIDDLE,SILVER,III,10,10,6,39,189,15,8,12531,12208,18,129604,3,True,True,False,False,False,True,3,0,0,1,1
3235395813,1ZZUt5566Tqx7ywHl3MCBihMJ3wEJsm04_gozGMORP3jTNQ,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1714,False,1,BOTTOM,SILVER,III,3,11,10,235,11,13,9,7450,7200,16,23380,1,False,False,False,False,True,False,3,0,0,1,0
3235395813,QrgfnGyKWbnQl9QQ3oBoot9VT9He34qbzEZItgQlPi181Y4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1714,False,2,MIDDLE,GOLD,IV,4,9,4,39,148,15,11,9375,8983,23,109283,1,False,False,False,False,True,False,3,0,0,1,0
3235395813,PJEchSWOrAXw7kX15juIn3H7XfvOdXEGgakGqDD7Ug9rhNYY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1714,False,3,JUNGLE,SILVER,II,3,12,6,35,99,13,4,7544,7075,7,68559,1,False,False,False,False,True,False,3,0,0,1,0
3235395813,IdqP5elNWBS5Ltw3H0Kp2byHsd5cvSscmw_bNMcj2dDULBs,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1714,False,4,JUNGLE,SILVER,IV,11,13,4,77,62,14,7,14297,14108,13,141041,2,False,False,False,False,True,False,3,0,0,1,0
3235395813,GXADDptMOLn1jBSMhf9606IPpt4rAn6ZsE2QM4tru0mw9QE,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1714,False,5,BOTTOM,SILVER,IV,3,7,9,51,149,13,6,9767,9400,10,108033,1,False,False,False,False,True,False,3,0,0,1,0
3235395813,7TsuqCpd7hbJp-Sl6eiecMyHdSXv3vWgyds0oi-O1mUH3YM,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1714,True,6,JUNGLE,GOLD,III,10,6,5,5,52,15,9,12716,12233,24,162484,1,True,True,True,False,False,False,11,3,0,3,0
3235395813,QHLmnchDV9LWx9cLALigkrsuuJSE5_2nB8S9YYtVyUNIVsg,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1714,True,7,BOTTOM,SILVER,II,2,5,10,99,36,13,14,8010,7175,28,50705,1,True,True,True,False,False,False,11,3,0,3,0
3235395813,SIajSLMiC4GGVXtupzymKb2l5szACvXwXoMsGY-jYEl8c10,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1714,True,8,TOP,GOLD,III,26,5,13,131,155,17,9,18268,16100,16,192708,3,True,True,True,False,False,False,11,3,0,3,0
3235395813,ZO0dasjfTrBJ4-Hb33keFxDbNvokHxprJJOLdeYSPi3Kess,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1714,True,9,BOTTOM,UNRANKED,N/A,2,4,6,67,83,12,3,7908,6875,19,63165,1,True,True,True,False,False,False,11,3,0,3,0
3235395813,bGO3MSdxgI3MukOSoRlSLRjjiyLGxz6YCj_WM30sma_cuVgc,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1714,True,10,TOP,SILVER,III,12,5,8,122,178,17,7,13907,13148,12,138323,2,True,True,True,False,False,False,11,3,0,3,0
3235433613,1wQYB8U8_yALmC5gg-aOVeeYM6_STGQqPovVv8N75rsE2O8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1803,True,1,MIDDLE,UNRANKED,N/A,20,6,6,105,103,15,8,15130,14525,18,96577,2,True,True,True,False,True,True,8,1,0,3,1
3235433613,l4QsiK7DX36RXw1vvKmV6peL_XCwi39IfFVh7ZXpDASW_J0,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1803,True,2,BOTTOM,UNRANKED,N/A,5,6,22,59,47,14,10,10022,9275,21,57170,1,True,True,True,False,True,True,8,1,0,3,1
3235433613,gBRB1NQEU4eN0CwYg9SeS08tRnX5jLaHjBfJipYz8mjlRFM,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1803,True,3,TOP,UNRANKED,N/A,5,4,15,75,152,16,3,11942,10058,6,146838,2,True,True,True,False,True,True,8,1,0,3,1
3235433613,R19lgpKBKEGEHL6w8Tsay9ZdcMGi1eUFrO7MF-hZbnH8o3hz,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1803,True,4,JUNGLE,UNRANKED,N/A,2,9,13,245,30,13,5,9840,8585,12,143801,1,True,True,True,False,True,True,8,1,0,3,1
3235433613,WGdU0rz2Kd7x2MIAYefhMnf9IjEmVUmNNJLoW1nlmHZLlO8,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,100,1803,True,5,BOTTOM,GOLD,IV,11,6,9,110,162,14,8,13077,11700,33,119839,2,True,True,True,False,True,True,8,1,0,3,1
3235433613,s8UEzvfU-d6vZa0x2P-es4-N0YAXZ_BwoRe2JS2N78Xnmf4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1803,False,6,BOTTOM,BRONZE,I,2,8,15,111,29,13,27,7557,7275,51,38225,1,False,False,False,False,False,False,2,0,0,1,0
3235433613,QrgfnGyKWbnQl9QQ3oBoot9VT9He34qbzEZItgQlPi181Y4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1803,False,7,JUNGLE,GOLD,IV,5,9,8,79,25,12,3,8872,8500,12,102715,2,False,False,False,False,False,False,2,0,0,1,0
3235433613,PJEchSWOrAXw7kX15juIn3H7XfvOdXEGgakGqDD7Ug9rhNYY,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1803,False,8,TOP,SILVER,II,2,7,3,84,162,15,7,9983,9875,10,115177,1,False,False,False,False,False,False,2,0,0,1,0
3235433613,IdqP5elNWBS5Ltw3H0Kp2byHsd5cvSscmw_bNMcj2dDULBs,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1803,False,9,BOTTOM,SILVER,IV,15,9,8,67,169,14,9,15596,15950,26,153797,4,False,False,False,False,False,False,2,0,0,1,0
3235433613,GXADDptMOLn1jBSMhf9606IPpt4rAn6ZsE2QM4tru0mw9QE,13,9.24.300.6382,CLASSIC,MATCHED_GAME,400,200,1803,False,10,MIDDLE,SILVER,IV,7,10,7,268,143,14,9,10379,9700,13,102482,1,False,False,False,False,False,False,2,0,0,1,0
